x,y
537.0,-1276.0
130.0,776.0
485.0,-1233.0
420.0,-864.0
363.0,-784.0
335.0,-884.0
464.0,-867.0
327.0,-949.0
387.0,-1229.0
408.0,-734.0
354.0,-974.0
348.0,-774.0
616.0,-1491.0
279.0,-971.0
424.0,-929.0
439.0,-792.0
435.0,-797.0
596.0,-1515.0
410.0,-804.0
311.0,-913.0
425.0,-881.0
288.0,-817.0
400.0,-865.0
359.0,-845.0
179.0,-880.0
108.0,1067.0
413.0,-707.0
409.0,-736.0
399.0,-799.0
-372.0,-598.0
397.0,-752.0
297.0,-951.0
482.0,-1224.0
413.0,-959.0
417.0,-729.0
380.0,239.0
347.0,-822.0
413.0,-722.0
407.0,-753.0
207.0,-1564.0
304.0,-871.0
453.0,-1114.0
419.0,125.0
341.0,-931.0
-121.0,-770.0
217.0,-1580.0
325.0,-865.0
474.0,-1221.0
395.0,-801.0
462.0,100.0
214.0,-1578.0
351.0,-852.0
325.0,-947.0
288.0,-814.0
-120.0,-769.0
415.0,-849.0
524.0,46.0
529.0,-15.0
429.0,-712.0
159.0,1010.0
463.0,-961.0
280.0,-825.0
378.0,-871.0
404.0,-752.0
432.0,-731.0
447.0,-799.0
434.0,-736.0
508.0,-11.0
415.0,-719.0
410.0,-809.0
397.0,-839.0
378.0,-1221.0
325.0,-968.0
389.0,-763.0
324.0,-909.0
420.0,-935.0
357.0,-835.0
387.0,-771.0
207.0,-1034.0
405.0,-788.0
406.0,-803.0
412.0,-753.0
383.0,-856.0
408.0,-858.0
402.0,-830.0
304.0,-862.0
514.0,-2.0
350.0,-900.0
420.0,-45.0
477.0,-1168.0
384.0,-818.0
439.0,-801.0
411.0,-756.0
426.0,-762.0
388.0,-903.0
488.0,21.0
475.0,-1218.0
441.0,-691.0
392.0,-845.0
420.0,-707.0
373.0,-783.0
399.0,-859.0
406.0,-805.0
401.0,-1117.0
442.0,-863.0
367.0,-789.0
397.0,-826.0
426.0,-710.0
369.0,-1214.0
478.0,-923.0
327.0,-799.0
316.0,-1110.0
361.0,-791.0
420.0,-739.0
431.0,-861.0
413.0,-817.0
440.0,-1241.0
458.0,-915.0
360.0,-1148.0
410.0,-722.0
502.0,85.0
311.0,-970.0
425.0,-787.0
390.0,-1199.0
384.0,-817.0
402.0,-774.0
409.0,-751.0
371.0,-1221.0
420.0,-714.0
406.0,-867.0
402.0,-832.0
322.0,-809.0
518.0,195.0
648.0,-1477.0
413.0,-721.0
402.0,-762.0
312.0,299.0
415.0,-742.0
362.0,-758.0
349.0,-843.0
462.0,-625.0
406.0,-65.0
415.0,-736.0
352.0,334.0
429.0,-773.0
-54.0,1053.0
351.0,-808.0
392.0,-1201.0
501.0,87.0
394.0,-841.0
13.0,1248.0
34.0,-765.0
386.0,-906.0
433.0,-884.0
444.0,-838.0
387.0,-767.0
424.0,-715.0
429.0,-1063.0
397.0,-771.0
407.0,-1113.0
133.0,1009.0
313.0,-972.0
430.0,-855.0
354.0,-1208.0
434.0,-842.0
303.0,-978.0
418.0,-1242.0
138.0,1007.0
-81.0,1151.0
400.0,-758.0
333.0,444.0
384.0,-860.0
444.0,-680.0
437.0,74.0
31.0,1015.0
476.0,13.0
568.0,-51.0
393.0,-1200.0
383.0,-772.0
305.0,-900.0
-276.0,-485.0
300.0,314.0
470.0,-655.0
531.0,232.0
415.0,-757.0
302.0,-977.0
394.0,-842.0
410.0,-766.0
398.0,-865.0
457.0,-950.0
231.0,-824.0
298.0,-908.0
358.0,-907.0
385.0,-905.0
403.0,-801.0
-75.0,1127.0
352.0,-899.0
431.0,-856.0
419.0,-738.0
431.0,-892.0
284.0,-807.0
416.0,-815.0
137.0,1006.0
292.0,-987.0
390.0,-828.0
422.0,-726.0
150.0,1028.0
294.0,-903.0
188.0,1007.0
277.0,-823.0
263.0,-818.0
255.0,-1010.0
404.0,-799.0
353.0,-819.0
373.0,-795.0
457.0,-795.0
423.0,-831.0
398.0,-1049.0
340.0,-1165.0
410.0,-803.0
417.0,-860.0
262.0,-802.0
267.0,-819.0
-62.0,1067.0
294.0,-955.0
415.0,-816.0
136.0,1008.0
371.0,-934.0
-6.0,1013.0
431.0,-709.0
-378.0,1449.0
357.0,-954.0
472.0,-935.0
413.0,-753.0
-262.0,280.0
356.0,-788.0
315.0,-828.0
507.0,46.0
415.0,-881.0
417.0,-700.0
194.0,-993.0
440.0,-782.0
347.0,-830.0
388.0,-976.0
-79.0,1103.0
417.0,-812.0
445.0,-727.0
264.0,-819.0
-337.0,1503.0
393.0,-745.0
361.0,-794.0
437.0,-855.0
432.0,-786.0
412.0,-808.0
514.0,-5.0
301.0,-817.0
304.0,-816.0
413.0,-733.0
-72.0,1101.0
414.0,-815.0
498.0,61.0
406.0,-759.0
-72.0,1127.0
414.0,-895.0
454.0,-929.0
-35.0,1148.0
465.0,-943.0
223.0,1141.0
418.0,-724.0
444.0,-898.0
31.0,1016.0
342.0,-862.0
293.0,-961.0
359.0,1042.0
521.0,-1157.0
327.0,-963.0
453.0,-925.0
391.0,1172.0
482.0,119.0
315.0,-1004.0
478.0,-1225.0
21.0,995.0
-46.0,1054.0
515.0,4.0
-13.0,1168.0
-86.0,1256.0
30.0,1016.0
-37.0,-385.0
448.0,103.0
15.0,1248.0
425.0,-1228.0
432.0,-932.0
583.0,-1344.0
320.0,-840.0
302.0,-969.0
423.0,-709.0
286.0,-815.0
404.0,-764.0
415.0,-752.0
300.0,-979.0
181.0,-654.0
415.0,-745.0
519.0,60.0
330.0,-973.0
378.0,-893.0
436.0,-705.0
414.0,-882.0
412.0,-818.0
422.0,-878.0
-329.0,1517.0
425.0,-838.0
296.0,-817.0
492.0,-1227.0
350.0,-920.0
500.0,83.0
401.0,-856.0
421.0,-724.0
409.0,-732.0
100.0,-848.0
297.0,-950.0
-22.0,-799.0
-43.0,396.0
-68.0,1079.0
341.0,-1185.0
280.0,-824.0
479.0,19.0
391.0,-842.0
526.0,-21.0
-230.0,-455.0
403.0,-761.0
428.0,-740.0
193.0,-992.0
263.0,-982.0
-78.0,1103.0
313.0,-924.0
-450.0,1687.0
383.0,-857.0
333.0,-1173.0
429.0,-894.0
484.0,-1201.0
383.0,-755.0
424.0,-908.0
-9.0,1312.0
460.0,78.0
380.0,-885.0
330.0,-966.0
423.0,-722.0
392.0,-944.0
465.0,-928.0
451.0,-1226.0
389.0,-894.0
453.0,-1230.0
430.0,-897.0
180.0,-768.0
348.0,-1067.0
382.0,-776.0
370.0,-933.0
432.0,-777.0
443.0,-726.0
443.0,-740.0
434.0,-761.0
411.0,-1008.0
364.0,-891.0
452.0,-1179.0
425.0,-714.0
429.0,-884.0
386.0,-945.0
428.0,-828.0
395.0,-764.0
351.0,-1064.0
404.0,-760.0
391.0,-770.0
250.0,-804.0
415.0,-904.0
393.0,-816.0
339.0,-860.0
460.0,-666.0
384.0,-904.0
424.0,-878.0
530.0,-11.0
403.0,-842.0
425.0,-833.0
404.0,-740.0
-31.0,-600.0
397.0,-863.0
336.0,-832.0
426.0,-881.0
398.0,644.0
100.0,-841.0
501.0,145.0
332.0,-843.0
329.0,-800.0
325.0,-1004.0
336.0,-858.0
437.0,-801.0
278.0,-982.0
407.0,-812.0
445.0,-997.0
390.0,-905.0
333.0,-868.0
323.0,-974.0
376.0,-778.0
315.0,-846.0
404.0,-798.0
434.0,-614.0
328.0,-973.0
397.0,-1061.0
324.0,-968.0
392.0,-859.0
384.0,-820.0
105.0,-840.0
377.0,-779.0
343.0,-816.0
405.0,-754.0
-198.0,-440.0
407.0,-885.0
394.0,-1070.0
389.0,-749.0
410.0,-806.0
501.0,143.0
416.0,-726.0
348.0,-974.0
387.0,-835.0
318.0,347.0
298.0,-944.0
357.0,514.0
431.0,-729.0
445.0,-800.0
533.0,-27.0
36.0,985.0
429.0,-759.0
366.0,-776.0
413.0,-874.0
323.0,-814.0
358.0,-782.0
442.0,-799.0
177.0,832.0
383.0,-829.0
16.0,1164.0
392.0,-772.0
449.0,-879.0
363.0,-867.0
340.0,-853.0
-3.0,1115.0
336.0,-1178.0
461.0,-918.0
410.0,-837.0
380.0,-1204.0
414.0,-820.0
433.0,-709.0
405.0,-758.0
306.0,-879.0
352.0,-917.0
409.0,-729.0
431.0,-736.0
445.0,-939.0
452.0,-937.0
423.0,-1230.0
304.0,-1037.0
368.0,-25.0
419.0,-877.0
436.0,-702.0
355.0,1396.0
320.0,-1021.0
468.0,82.0
400.0,-760.0
304.0,-891.0
443.0,-759.0
327.0,-965.0
1.0,1093.0
442.0,-728.0
388.0,-945.0
389.0,-924.0
491.0,-1229.0
378.0,-1207.0
435.0,-799.0
457.0,-871.0
489.0,102.0
361.0,-861.0
375.0,-773.0
432.0,-887.0
468.0,-945.0
424.0,-733.0
547.0,-62.0
437.0,-930.0
434.0,-708.0
394.0,-772.0
405.0,-749.0
32.0,1131.0
351.0,-924.0
16.0,1037.0
385.0,-923.0
336.0,-846.0
420.0,-944.0
514.0,-4.0
352.0,-849.0
427.0,-714.0
328.0,-798.0
313.0,-1109.0
-341.0,188.0
415.0,-937.0
427.0,-890.0
449.0,-794.0
466.0,-708.0
431.0,-762.0
392.0,-771.0
414.0,-718.0
526.0,13.0
472.0,-985.0
355.0,-825.0
90.0,-795.0
372.0,-804.0
390.0,-842.0
536.0,218.0
424.0,-716.0
344.0,-928.0
381.0,-789.0
416.0,-715.0
373.0,-1196.0
379.0,-874.0
401.0,41.0
394.0,-864.0
424.0,-831.0
381.0,-1222.0
409.0,-748.0
337.0,-842.0
415.0,-822.0
440.0,-865.0
443.0,-945.0
333.0,-1183.0
349.0,-821.0
527.0,-86.0
400.0,-863.0
305.0,-905.0
422.0,-794.0
382.0,-846.0
315.0,-1062.0
382.0,-807.0
453.0,-758.0
441.0,-879.0
434.0,-951.0
344.0,-1173.0
408.0,-818.0
415.0,-734.0
432.0,-708.0
471.0,-1193.0
280.0,-1062.0
500.0,-1107.0
475.0,-925.0
377.0,-885.0
-43.0,1370.0
449.0,-843.0
467.0,-1230.0
478.0,96.0
301.0,-920.0
316.0,-80.0
307.0,-956.0
508.0,-7.0
590.0,57.0
463.0,75.0
415.0,-725.0
359.0,-781.0
532.0,-41.0
444.0,-731.0
-30.0,1048.0
423.0,-890.0
410.0,-924.0
330.0,-1155.0
222.0,1135.0
434.0,-737.0
352.0,-1118.0
183.0,-647.0
13.0,1038.0
375.0,1275.0
384.0,-1228.0
429.0,-857.0
396.0,-1060.0
417.0,-875.0
267.0,-802.0
-112.0,179.0
528.0,48.0
419.0,160.0
428.0,-882.0
355.0,-899.0
401.0,-857.0
449.0,-853.0
-377.0,1451.0
14.0,1040.0
385.0,-780.0
444.0,-797.0
403.0,-1210.0
336.0,-817.0
297.0,-981.0
427.0,-879.0
405.0,-803.0
300.0,-991.0
421.0,-708.0
406.0,-824.0
367.0,-820.0
360.0,-852.0
350.0,-808.0
301.0,-975.0
403.0,-799.0
561.0,-1063.0
451.0,78.0
430.0,-787.0
354.0,-846.0
408.0,95.0
419.0,-884.0
-61.0,1069.0
407.0,-898.0
355.0,-827.0
409.0,-886.0
267.0,-803.0
301.0,314.0
382.0,-772.0
399.0,-40.0
188.0,990.0
125.0,-700.0
406.0,-804.0
-67.0,1086.0
458.0,241.0
382.0,-782.0
470.0,-1095.0
391.0,-775.0
282.0,-815.0
339.0,-803.0
433.0,54.0
-230.0,185.0
510.0,36.0
410.0,-836.0
488.0,-1232.0
324.0,-953.0
397.0,-1049.0
435.0,-802.0
494.0,-1232.0
404.0,-796.0
393.0,-803.0
339.0,-985.0
347.0,-825.0
447.0,-936.0
364.0,-815.0
200.0,1005.0
397.0,-760.0
468.0,-1009.0
352.0,-1146.0
-204.0,-499.0
514.0,5.0
357.0,-785.0
304.0,-888.0
-85.0,1153.0
412.0,-826.0
182.0,-660.0
391.0,-826.0
416.0,-711.0
360.0,-838.0
451.0,77.0
428.0,-845.0
345.0,-844.0
282.0,-818.0
493.0,-1226.0
371.0,-804.0
432.0,-791.0
398.0,-890.0
509.0,70.0
-76.0,1123.0
406.0,-796.0
593.0,152.0
-261.0,280.0
429.0,-770.0
296.0,-950.0
452.0,-871.0
355.0,-972.0
359.0,1278.0
387.0,-870.0
402.0,-772.0
422.0,-840.0
384.0,-1218.0
356.0,-976.0
426.0,-737.0
403.0,-798.0
399.0,-752.0
155.0,1011.0
465.0,66.0
354.0,-995.0
415.0,-721.0
413.0,-891.0
418.0,-839.0
448.0,-915.0
-18.0,1205.0
413.0,-837.0
319.0,350.0
409.0,-725.0
469.0,-969.0
454.0,-947.0
412.0,-743.0
418.0,-835.0
517.0,-7.0
245.0,680.0
306.0,1143.0
343.0,-887.0
333.0,-1111.0
190.0,-723.0
-377.0,1449.0
356.0,-1207.0
523.0,69.0
423.0,-829.0
491.0,-1219.0
-15.0,-485.0
438.0,-893.0
431.0,-761.0
418.0,-809.0
366.0,-865.0
472.0,-1199.0
342.0,-1171.0
453.0,-767.0
429.0,-1125.0
421.0,-842.0
409.0,-766.0
187.0,-684.0
296.0,-849.0
424.0,-1233.0
323.0,-648.0
389.0,-752.0
416.0,-872.0
335.0,-809.0
511.0,-2.0
301.0,312.0
398.0,-849.0
397.0,-868.0
416.0,-706.0
78.0,-722.0
327.0,-1173.0
420.0,-929.0
431.0,-911.0
349.0,-819.0
415.0,-722.0
420.0,-700.0
344.0,-1198.0
458.0,160.0
476.0,-1219.0
352.0,-1122.0
338.0,-790.0
436.0,103.0
456.0,-1075.0
412.0,-769.0
470.0,-950.0
382.0,-926.0
144.0,1209.0
435.0,-714.0
412.0,-737.0
406.0,-831.0
-435.0,1726.0
433.0,-895.0
303.0,-980.0
361.0,-757.0
332.0,-868.0
444.0,-682.0
387.0,-903.0
392.0,-782.0
443.0,-683.0
417.0,-1118.0
430.0,-777.0
364.0,-782.0
393.0,-772.0
284.0,-810.0
287.0,-974.0
269.0,-820.0
358.0,-783.0
453.0,-1228.0
350.0,-783.0
276.0,-824.0
328.0,-978.0
351.0,-790.0
369.0,-1044.0
411.0,-1227.0
425.0,-726.0
419.0,-728.0
438.0,-734.0
380.0,-773.0
484.0,-1237.0
410.0,-747.0
422.0,-858.0
399.0,-844.0
426.0,-941.0
321.0,349.0
-378.0,1452.0
344.0,-849.0
403.0,-766.0
288.0,-816.0
405.0,-39.0
401.0,-742.0
416.0,-703.0
-365.0,1483.0
275.0,-827.0
584.0,112.0
427.0,-732.0
500.0,-1002.0
613.0,-1496.0
489.0,-1194.0
455.0,-735.0
242.0,1206.0
393.0,-821.0
414.0,-726.0
432.0,-773.0
375.0,-863.0
430.0,-893.0
429.0,-830.0
381.0,-774.0
363.0,-822.0
415.0,-883.0
437.0,-738.0
359.0,-842.0
431.0,-791.0
397.0,-1118.0
391.0,-841.0
412.0,-767.0
434.0,-810.0
437.0,-715.0
406.0,-748.0
403.0,-758.0
305.0,-865.0
284.0,-822.0
515.0,-32.0
432.0,-6.0
422.0,-833.0
382.0,-978.0
397.0,-1052.0
413.0,-760.0
398.0,-756.0
459.0,-1240.0
358.0,-916.0
215.0,-1578.0
273.0,-802.0
409.0,-730.0
409.0,-723.0
356.0,-1052.0
332.0,-976.0
405.0,-1049.0
370.0,-932.0
437.0,-740.0
496.0,53.0
390.0,-841.0
399.0,-777.0
472.0,-1231.0
309.0,-878.0
454.0,-850.0
440.0,-971.0
342.0,-778.0
347.0,-845.0
413.0,-732.0
428.0,-891.0
314.0,-1035.0
418.0,-937.0
-278.0,1533.0
144.0,1210.0
348.0,-804.0
393.0,-781.0
433.0,-764.0
195.0,-991.0
364.0,-864.0
409.0,-983.0
433.0,-863.0
374.0,-947.0
399.0,-861.0
431.0,-942.0
556.0,122.0
481.0,-1220.0
350.0,-1177.0
436.0,70.0
422.0,-838.0
431.0,-776.0
515.0,-0.0
321.0,358.0
521.0,-103.0
455.0,-917.0
469.0,-1028.0
412.0,-780.0
607.0,-1350.0
403.0,-765.0
145.0,1210.0
344.0,-1176.0
429.0,-738.0
408.0,-827.0
328.0,-1083.0
295.0,-949.0
383.0,-904.0
389.0,-1220.0
450.0,-1240.0
361.0,1283.0
396.0,-1047.0
544.0,186.0
421.0,-837.0
324.0,-887.0
-280.0,1533.0
451.0,-872.0
436.0,-796.0
487.0,78.0
351.0,-851.0
393.0,-1202.0
368.0,-1085.0
452.0,-935.0
414.0,-822.0
426.0,-787.0
348.0,-923.0
327.0,-975.0
640.0,-1457.0
369.0,-766.0
391.0,-885.0
418.0,-722.0
247.0,467.0
425.0,-734.0
487.0,23.0
481.0,-1234.0
400.0,-759.0
357.0,-779.0
172.0,-885.0
546.0,-59.0
386.0,-1212.0
474.0,-1203.0
417.0,-706.0
475.0,-1014.0
442.0,-725.0
420.0,-734.0
413.0,-719.0
345.0,-831.0
431.0,-789.0
403.0,-794.0
326.0,-1170.0
472.0,-1226.0
418.0,-728.0
325.0,-836.0
510.0,60.0
429.0,-892.0
415.0,-831.0
404.0,-770.0
372.0,-1045.0
431.0,-1244.0
426.0,-726.0
433.0,-710.0
410.0,-744.0
422.0,-886.0
468.0,-1140.0
428.0,-889.0
436.0,-884.0
396.0,-841.0
332.0,-1119.0
441.0,-713.0
266.0,-816.0
512.0,-15.0
468.0,236.0
344.0,-869.0
411.0,-754.0
333.0,-840.0
192.0,730.0
312.0,-854.0
443.0,-741.0
417.0,-857.0
405.0,-814.0
412.0,-879.0
357.0,-792.0
348.0,-827.0
453.0,-938.0
403.0,-750.0
-345.0,-589.0
563.0,440.0
332.0,-875.0
412.0,-807.0
261.0,-976.0
435.0,164.0
432.0,-879.0
327.0,-1141.0
354.0,-780.0
472.0,-1225.0
516.0,-7.0
418.0,-711.0
395.0,29.0
355.0,-845.0
432.0,-857.0
374.0,-1029.0
430.0,-744.0
476.0,-1226.0
494.0,87.0
537.0,-1132.0
489.0,28.0
556.0,130.0
398.0,-868.0
421.0,-884.0
512.0,-3.0
62.0,-756.0
397.0,-753.0
210.0,-1567.0
484.0,-1235.0
410.0,-57.0
339.0,-1168.0
452.0,-930.0
99.0,-842.0
424.0,-890.0
348.0,-1189.0
314.0,-953.0
138.0,1211.0
403.0,-1100.0
424.0,-837.0
438.0,-1118.0
416.0,-728.0
340.0,-850.0
359.0,1396.0
417.0,-715.0
70.0,1005.0
409.0,299.0
460.0,-899.0
437.0,-880.0
188.0,987.0
454.0,-756.0
106.0,-668.0
398.0,-755.0
302.0,-850.0
412.0,-746.0
386.0,-1.0
430.0,-759.0
130.0,1009.0
307.0,1041.0
411.0,-742.0
396.0,-844.0
80.0,983.0
394.0,-944.0
367.0,-919.0
428.0,-737.0
-80.0,1126.0
520.0,-8.0
413.0,-725.0
289.0,-826.0
205.0,-1008.0
403.0,-810.0
304.0,-814.0
359.0,-800.0
394.0,-823.0
409.0,-735.0
408.0,-838.0
295.0,-986.0
407.0,-1121.0
-74.0,1092.0
415.0,-953.0
432.0,-789.0
42.0,1020.0
395.0,-768.0
428.0,-827.0
392.0,-904.0
422.0,-1218.0
346.0,-790.0
403.0,-759.0
449.0,-914.0
431.0,-951.0
424.0,-847.0
406.0,-895.0
520.0,50.0
300.0,-938.0
398.0,-749.0
428.0,-847.0
53.0,1005.0
-281.0,1534.0
406.0,-776.0
409.0,-807.0
285.0,-826.0
457.0,-796.0
478.0,131.0
336.0,-836.0
416.0,-850.0
412.0,-730.0
398.0,-841.0
446.0,-723.0
330.0,-850.0
302.0,-856.0
182.0,-663.0
433.0,-818.0
-77.0,1103.0
418.0,-705.0
413.0,-758.0
408.0,-822.0
424.0,-830.0
326.0,-837.0
449.0,-621.0
26.0,1020.0
421.0,-1243.0
131.0,1009.0
463.0,-1199.0
378.0,-804.0
353.0,-931.0
469.0,-1223.0
319.0,-1110.0
298.0,-987.0
400.0,-832.0
452.0,-928.0
403.0,225.0
347.0,-864.0
250.0,1027.0
408.0,-750.0
451.0,-853.0
559.0,-43.0
284.0,-1064.0
513.0,-8.0
533.0,-1100.0
171.0,-618.0
413.0,-700.0
279.0,-816.0
286.0,-1061.0
451.0,-925.0
309.0,-843.0
352.0,-827.0
410.0,-726.0
507.0,-19.0
433.0,-725.0
355.0,-771.0
424.0,121.0
54.0,1003.0
345.0,-882.0
336.0,-966.0
264.0,-820.0
392.0,-1211.0
428.0,-711.0
85.0,1233.0
436.0,-725.0
414.0,-876.0
319.0,-813.0
400.0,-857.0
476.0,-1176.0
60.0,1161.0
397.0,-833.0
377.0,-811.0
351.0,-832.0
356.0,-878.0
431.0,-775.0
447.0,-847.0
426.0,-718.0
445.0,113.0
476.0,76.0
421.0,-918.0
454.0,-719.0
516.0,2.0
468.0,-908.0
450.0,-647.0
459.0,-847.0
393.0,-843.0
472.0,-1224.0
508.0,33.0
409.0,-815.0
319.0,359.0
323.0,-966.0
148.0,-891.0
357.0,-817.0
561.0,83.0
424.0,-772.0
308.0,-855.0
392.0,-1210.0
445.0,-1106.0
365.0,-943.0
489.0,20.0
410.0,-730.0
41.0,961.0
10.0,1040.0
431.0,-893.0
407.0,-897.0
359.0,-950.0
511.0,67.0
297.0,-912.0
401.0,-1124.0
428.0,-788.0
147.0,990.0
379.0,-754.0
448.0,-6.0
405.0,-800.0
301.0,-836.0
519.0,43.0
416.0,-737.0
29.0,1017.0
486.0,77.0
430.0,-766.0
426.0,-785.0
156.0,1035.0
415.0,-6.0
430.0,-775.0
262.0,-983.0
429.0,-709.0
334.0,-1173.0
378.0,-848.0
309.0,-975.0
438.0,-704.0
284.0,-806.0
-82.0,1137.0
-72.0,1079.0
384.0,-815.0
141.0,1006.0
-65.0,1074.0
410.0,-962.0
391.0,-764.0
488.0,-34.0
302.0,-981.0
408.0,-759.0
385.0,-1220.0
429.0,-859.0
397.0,-749.0
455.0,-738.0
324.0,349.0
223.0,1139.0
372.0,-951.0
508.0,45.0
400.0,-801.0
411.0,-816.0
370.0,-1222.0
427.0,-925.0
357.0,-843.0
-319.0,1158.0
407.0,-958.0
438.0,-794.0
455.0,-938.0
415.0,-874.0
-64.0,1069.0
451.0,-834.0
366.0,-810.0
307.0,-815.0
158.0,1021.0
414.0,-734.0
418.0,-866.0
468.0,-922.0
358.0,-803.0
404.0,-766.0
528.0,-69.0
549.0,104.0
512.0,66.0
419.0,-939.0
366.0,-932.0
377.0,-777.0
-63.0,1073.0
395.0,-874.0
385.0,-901.0
429.0,-742.0
339.0,-846.0
408.0,-801.0
423.0,-732.0
438.0,-702.0
-212.0,-504.0
488.0,24.0
523.0,-71.0
184.0,-646.0
419.0,-800.0
407.0,-865.0
-61.0,1061.0
457.0,92.0
-339.0,186.0
421.0,-881.0
455.0,-1240.0
437.0,-1167.0
409.0,-823.0
339.0,-949.0
412.0,-801.0
29.0,1023.0
557.0,132.0
313.0,-967.0
439.0,-790.0
204.0,-869.0
320.0,-813.0
354.0,-799.0
545.0,153.0
407.0,-815.0
419.0,-807.0
468.0,-713.0
15.0,1103.0
401.0,-838.0
461.0,-893.0
-76.0,1108.0
445.0,-934.0
415.0,-827.0
492.0,-1229.0
425.0,-942.0
410.0,-912.0
444.0,-891.0
279.0,343.0
462.0,-1238.0
490.0,-1231.0
352.0,-923.0
454.0,-1196.0
417.0,-740.0
406.0,-797.0
435.0,-715.0
334.0,-1171.0
319.0,348.0
182.0,-671.0
426.0,-896.0
354.0,-977.0
-60.0,1060.0
391.0,-949.0
563.0,-28.0
355.0,-783.0
399.0,-834.0
357.0,1393.0
410.0,-761.0
352.0,-873.0
339.0,-784.0
255.0,-1035.0
451.0,136.0
429.0,-739.0
411.0,-807.0
339.0,359.0
450.0,-734.0
451.0,-876.0
492.0,70.0
400.0,-769.0
428.0,-761.0
439.0,-786.0
428.0,-833.0
306.0,-921.0
546.0,100.0
328.0,-1171.0
417.0,-747.0
424.0,-964.0
272.0,-825.0
416.0,-732.0
302.0,-910.0
406.0,-761.0
407.0,-800.0
417.0,-712.0
388.0,-765.0
410.0,-817.0
448.0,-949.0
353.0,-822.0
-62.0,1065.0
418.0,-721.0
405.0,-742.0
520.0,44.0
38.0,1033.0
428.0,-899.0
360.0,-968.0
540.0,108.0
409.0,-976.0
474.0,-1225.0
378.0,-1077.0
1.0,1175.0
411.0,-737.0
397.0,-741.0
435.0,-765.0
427.0,-883.0
292.0,-899.0
424.0,-717.0
513.0,-1140.0
412.0,-811.0
424.0,-719.0
339.0,-835.0
407.0,-1224.0
435.0,55.0
328.0,-858.0
442.0,-774.0
448.0,-858.0
335.0,-870.0
416.0,-705.0
-226.0,171.0
508.0,-1.0
-80.0,1127.0
481.0,-1036.0
140.0,1007.0
389.0,-847.0
290.0,-985.0
364.0,-958.0
417.0,-746.0
512.0,150.0
-264.0,1531.0
432.0,-863.0
312.0,-814.0
390.0,-898.0
377.0,-1211.0
-85.0,1151.0
475.0,-1176.0
355.0,-828.0
349.0,-769.0
462.0,22.0
515.0,-5.0
379.0,-1078.0
434.0,-16.0
392.0,-765.0
432.0,-792.0
309.0,-842.0
410.0,288.0
431.0,-778.0
415.0,-756.0
422.0,-758.0
444.0,-1037.0
440.0,-1230.0
384.0,-764.0
-413.0,1748.0
499.0,142.0
336.0,-868.0
287.0,-1005.0
137.0,1007.0
421.0,-719.0
515.0,-36.0
385.0,-770.0
388.0,-923.0
376.0,1268.0
327.0,-827.0
427.0,-896.0
394.0,-794.0
429.0,-835.0
472.0,-1209.0
391.0,-848.0
343.0,-1183.0
419.0,-844.0
363.0,-869.0
554.0,-34.0
171.0,-967.0
362.0,-53.0
403.0,-793.0
210.0,1058.0
147.0,1014.0
299.0,-902.0
137.0,1008.0
424.0,-737.0
336.0,1335.0
134.0,1447.0
432.0,-784.0
403.0,-752.0
514.0,-1.0
523.0,52.0
389.0,-782.0
378.0,-798.0
185.0,-723.0
497.0,-1249.0
266.0,-981.0
370.0,247.0
14.0,1037.0
342.0,-835.0
384.0,-823.0
389.0,-1213.0
426.0,-789.0
-79.0,1127.0
387.0,-775.0
472.0,-1220.0
416.0,-858.0
550.0,-21.0
14.0,1039.0
452.0,-939.0
-81.0,1120.0
410.0,-920.0
247.0,468.0
433.0,-787.0
-240.0,-463.0
399.0,-829.0
476.0,-1228.0
498.0,-1195.0
345.0,-774.0
380.0,-798.0
358.0,1397.0
405.0,-1123.0
301.0,-816.0
415.0,-729.0
99.0,-840.0
282.0,-806.0
391.0,-755.0
452.0,-1239.0
419.0,-866.0
341.0,-1164.0
-17.0,1134.0
246.0,-817.0
426.0,-848.0
387.0,-817.0
523.0,48.0
382.0,-1208.0
448.0,-942.0
387.0,-1081.0
146.0,-907.0
-133.0,-723.0
431.0,-779.0
435.0,-1120.0
410.0,291.0
394.0,-949.0
415.0,-880.0
348.0,-848.0
299.0,-983.0
385.0,-768.0
359.0,-812.0
254.0,-805.0
132.0,1009.0
342.0,-798.0
457.0,256.0
346.0,-838.0
416.0,-876.0
423.0,-850.0
394.0,-750.0
-66.0,1078.0
322.0,349.0
420.0,-861.0
440.0,-1169.0
389.0,-865.0
427.0,-789.0
494.0,76.0
434.0,-649.0
401.0,-747.0
225.0,1141.0
397.0,-846.0
406.0,-903.0
344.0,-779.0
387.0,-773.0
396.0,-1053.0
397.0,-742.0
1.0,325.0
419.0,-928.0
542.0,122.0
461.0,-648.0
336.0,-971.0
303.0,-989.0
418.0,-700.0
388.0,-949.0
390.0,-845.0
281.0,-818.0
30.0,1017.0
187.0,997.0
405.0,-771.0
440.0,-758.0
408.0,-1241.0
345.0,-820.0
427.0,-828.0
398.0,-796.0
524.0,-77.0
422.0,-889.0
408.0,-864.0
433.0,-715.0
423.0,-770.0
-75.0,1102.0
324.0,-995.0
408.0,-726.0
378.0,-859.0
251.0,-773.0
426.0,-767.0
439.0,-859.0
433.0,-778.0
-314.0,-642.0
373.0,-1197.0
415.0,-755.0
417.0,-808.0
524.0,67.0
311.0,-979.0
